,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
162,0.0014741889883184275,0.0015050645245859309,0.0015990213648863928,0.001760109780742589,0.001995281588035722,0.0023147020245220247,0.0027322065004178526,0.003265923420502839,0.003939091892240169,0.004781111945651855,0.005828875161594252,0.007128435544531852,0.008737094149933813,0.010725986138863943,0.01318327470599663,0.016218070612906487,0.019965204448606777,0.024590972531357363,0.030299939938230398,0.03734278437730519,0.046024944993661096,0.0567153956854067,0.0698540038654043,0.08595432902314544,0.10559579319980299,0.12939401644336382,0.15792952153310516,0.19160190880266967,0.23036023084439927,0.27325075347196426,0.3177553164233537,0.3590536591774304,0.38977729628337626,0.4015568251686947,0.38977729628337626,0.3590536591774304,0.3177553164233537,0.27325075347196426,0.23036023084439927,0.19160190880266967,0.15792952153310516,0.1293940164433638,0.10559579319980299,0.08595432902314545,0.06985400386540432,0.0567153956854067,0.046024944993661096,0.037342784377305184,0.0302999399382304,0.024590972531357363,0.01996520444860678,0.016218070612906487,0.01318327470599663,0.010725986138863943,0.008737094149933813,0.007128435544531852,0.005828875161594251,0.004781111945651855,0.003939091892240169,0.003265923420502839,0.002732206500417852,0.0023147020245220247,0.001995281588035722,0.0017601097807425892,0.0015990213648863928,0.0015050645245859309,0.0014741889883184275
163,0.0018197513157009405,0.0018582574564802085,0.001975465096691736,0.0021765202211848876,0.002470264504722862,0.002869646830737215,0.003392328146138398,0.004061510271814389,0.004907030855594462,0.005966780542195149,0.0072885153883794854,0.008932158446343702,0.01097271027684788,0.013503920018381205,0.016642907545005897,0.020535973785235754,0.025365889828411255,0.031361012517126544,0.03880662498404169,0.048058921773925734,0.05956199856259349,0.07386795713178419,0.09165957003915254,0.11377339852332202,0.14121787043515094,0.17517370739101615,0.2169496102740753,0.26783784689413354,0.32876296135074856,0.39953604703630574,0.477444929951342,0.5549952366100148,0.6174354612040088,0.6434706362578329,0.6174354612040088,0.5549952366100147,0.477444929951342,0.3995360470363057,0.32876296135074856,0.26783784689413354,0.21694961027407528,0.17517370739101615,0.14121787043515094,0.11377339852332204,0.09165957003915254,0.0738679571317842,0.05956199856259349,0.04805892177392574,0.03880662498404169,0.031361012517126544,0.025365889828411255,0.020535973785235754,0.016642907545005897,0.013503920018381204,0.01097271027684788,0.008932158446343702,0.0072885153883794854,0.005966780542195148,0.004907030855594462,0.004061510271814388,0.003392328146138398,0.002869646830737215,0.002470264504722862,0.002176520221184887,0.001975465096691736,0.0018582574564802085,0.0018197513157009403
164,0.0022322868823078093,0.0022799040382419596,0.002424874129230237,0.0026736539389325934,0.003037346502138708,0.0035322327493062587,0.004180555133463187,0.005011595509410683,0.006063106073406747,0.007383172524047716,0.009032614192051008,0.011088058548814861,0.013645869654546186,0.016827164925775264,0.02078422626741827,0.025708705553383764,0.03184214751431084,0.03948951349470322,0.04903659582779067,0.06097247040053,0.07591843811267934,0.09466521319770338,0.11822029426353968,0.14786713544353386,0.18523597410629902,0.2323806004579156,0.2918401577170074,0.36662626969296014,0.45998122604385916,0.5745350813055503,0.7100378707036192,0.8581283028415229,0.9924873374179644,1.0582693486840615,0.9924873374179644,0.8581283028415229,0.7100378707036191,0.5745350813055503,0.4599812260438592,0.3666262696929601,0.2918401577170074,0.2323806004579156,0.18523597410629905,0.14786713544353386,0.1182202942635397,0.09466521319770338,0.07591843811267936,0.06097247040052999,0.04903659582779068,0.03948951349470322,0.03184214751431084,0.025708705553383764,0.02078422626741827,0.01682716492577526,0.013645869654546186,0.011088058548814861,0.009032614192051008,0.007383172524047716,0.006063106073406747,0.005011595509410683,0.004180555133463187,0.0035322327493062587,0.003037346502138708,0.0026736539389325934,0.0024248741292302364,0.002279904038241959,0.0022322868823078093
165,0.0027210541980922554,0.0027794340982127516,0.0029571977419671517,0.003262344347006632,0.0037086375793052985,0.004316278018662239,0.005112896364798128,0.006134923339063868,0.007429414647417866,0.009056437394498594,0.011092160230660526,0.013632836327537055,0.016799930233469023,0.02074672268628379,0.02566684000267836,0.03180530890614505,0.039472951387645276,0.04906523365496181,0.061087107440597276,0.07618598916682007,0.0951958993302334,0.119197057046303,0.14959706570025194,0.1882424329088729,0.2375726253741782,0.30083257790805806,0.38236030918767927,0.4879514087167122,0.6252274002723707,0.8036534725810276,1.0329012484558855,1.3153284558948777,1.6207289249839354,1.820845915915933,1.6207289249839354,1.3153284558948777,1.0329012484558855,0.8036534725810276,0.6252274002723707,0.4879514087167122,0.38236030918767927,0.3008325779080581,0.23757262537417817,0.18824243290887294,0.14959706570025194,0.11919705704630301,0.09519589933023338,0.07618598916682007,0.061087107440597276,0.049065233654961814,0.039472951387645276,0.03180530890614505,0.025666840002678357,0.02074672268628379,0.016799930233469023,0.013632836327537055,0.011092160230660527,0.009056437394498592,0.007429414647417866,0.006134923339063867,0.005112896364798128,0.004316278018662239,0.0037086375793052985,0.0032623443470066317,0.0029571977419671517,0.0027794340982127516,0.0027210541980922554
166,0.0032957321613014917,0.0033666886539793447,0.003582766849683313,0.003953750463127262,0.0044964797579326,0.00523568430867708,0.006205214464383034,0.007449742676061025,0.009027034738933595,0.011010927453009607,0.013495196380100523,0.01659855963779812,0.020471147202768512,0.025302878923569444,0.03133435150287865,0.03887105479872468,0.048302051040969844,0.060124704019261704,0.07497771415940285,0.09368572280030803,0.11732030203787709,0.1472846038498163,0.18543294432915375,0.23424332690484512,0.29707261021138875,0.3785450910412066,0.4851643429706377,0.6263115508388691,0.8159260832104206,1.0753524253909799,1.4377585078838513,1.9517313205934042,2.6611836253584165,3.415296047755007,2.6611836253584165,1.951731320593404,1.437758507883851,1.0753524253909799,0.8159260832104206,0.6263115508388691,0.4851643429706377,0.3785450910412066,0.2970726102113888,0.23424332690484512,0.18543294432915378,0.1472846038498163,0.1173203020378771,0.09368572280030803,0.07497771415940287,0.060124704019261704,0.048302051040969844,0.03887105479872468,0.03133435150287865,0.02530287892356944,0.020471147202768512,0.01659855963779812,0.013495196380100523,0.011010927453009607,0.009027034738933595,0.007449742676061025,0.006205214464383034,0.00523568430867708,0.004496479757932599,0.003953750463127262,0.003582766849683313,0.0033666886539793443,0.0032957321613014917
167,0.003966258394712721,0.004051750696287713,0.004312101519074502,0.004759123565529694,0.005413151991612031,0.006304054036492355,0.007472722643000006,0.008973141105237987,0.01087514126768104,0.013268022713331997,0.01626525869637729,0.020010591837545055,0.024685926707129068,0.030521568871427082,0.03780955785391024,0.046921120654483256,0.058329673081819515,0.07264138176857929,0.09063617379320356,0.11332341646128113,0.14201858621940086,0.17845063900743738,0.22491548566986924,0.28450092603375166,0.36142666599232687,0.46157863265901317,0.5933913261091035,0.769402545560338,1.009240169624768,1.346060496584664,1.8426221386054578,2.638781102426287,4.11710392346622,7.565916013173268,4.11710392346622,2.638781102426287,1.8426221386054573,1.346060496584664,1.009240169624768,0.769402545560338,0.5933913261091035,0.4615786326590132,0.36142666599232687,0.2845009260337517,0.22491548566986924,0.1784506390074374,0.14201858621940086,0.11332341646128115,0.09063617379320356,0.0726413817685793,0.058329673081819515,0.046921120654483256,0.03780955785391024,0.030521568871427082,0.024685926707129068,0.02001059183754506,0.01626525869637729,0.013268022713331998,0.01087514126768104,0.008973141105237987,0.007472722643000006,0.006304054036492355,0.005413151991612031,0.004759123565529694,0.004312101519074502,0.004051750696287713,0.00396625839471272
168,0.004742638963824097,0.004844747087433691,0.005155688881251597,0.0056895433493782555,0.006470544041903009,0.007534277419803604,0.00892945496094144,0.010720361411892695,0.012990123160904442,0.015844993164087,0.019419916742095873,0.02388573216170949,0.02945848012105713,0.03641145991440481,0.04509089606511806,0.055936395929872096,0.06950782954676149,0.08652091553991319,0.10789475940011631,0.13481604012727252,0.16882677610328656,0.21194613724729663,0.266842529644392,0.3370818606679479,0.4274947317676082,0.5447356188153949,0.6981633228114056,0.9012775975486166,1.1741375343759712,1.5474583682455563,2.068969560125542,2.8085889735368497,3.8295081438084533,4.91469431262306,3.8295081438084533,2.8085889735368497,2.068969560125542,1.5474583682455563,1.1741375343759712,0.9012775975486167,0.6981633228114055,0.5447356188153949,0.42749473176760827,0.3370818606679479,0.26684252964439203,0.21194613724729663,0.16882677610328659,0.13481604012727252,0.10789475940011632,0.08652091553991319,0.06950782954676149,0.055936395929872096,0.04509089606511806,0.03641145991440481,0.02945848012105713,0.02388573216170949,0.019419916742095877,0.015844993164087,0.012990123160904442,0.010720361411892695,0.008929454960941439,0.007534277419803604,0.00647054404190301,0.0056895433493782555,0.005155688881251597,0.0048447470874336904,0.004742638963824097
169,0.0056347350764777765,0.005755627659654128,0.006123739048059284,0.0067556339511779225,0.00767981404733001,0.008938110519311872,0.010587740776836578,0.012704145236931186,0.015384766441202615,0.018753990821088404,0.02296954774713224,0.02823075743971237,0.03478914761612473,0.0429621306787352,0.053150666299419023,0.06586215365989942,0.08174024020249447,0.10160385386848428,0.12649864425979723,0.15776527560362918,0.1971308302013935,0.24683221628684165,0.3097842865571547,0.3898107727280111,0.49196330096818225,0.6229614537168057,0.7917883618574133,1.0104454811081947,1.2947153958049509,1.664198535428053,2.138922811347375,2.723770585942933,3.356191188500345,3.7705916914356714,3.356191188500345,2.7237705859429324,2.138922811347375,1.664198535428053,1.2947153958049509,1.0104454811081947,0.7917883618574133,0.6229614537168057,0.49196330096818225,0.3898107727280111,0.30978428655715473,0.24683221628684165,0.19713083020139352,0.1577652756036292,0.12649864425979723,0.10160385386848428,0.08174024020249447,0.06586215365989943,0.053150666299419023,0.0429621306787352,0.03478914761612473,0.028230757439712373,0.02296954774713224,0.018753990821088404,0.015384766441202615,0.012704145236931185,0.010587740776836578,0.008938110519311872,0.00767981404733001,0.006755633951177922,0.0061237390480592836,0.005755627659654128,0.005634735076477776
170,0.006652034178283769,0.006793929447774923,0.0072259285818136254,0.007967272272950729,0.009051046665932675,0.010525767615382398,0.012457715830523878,0.014934148867939477,0.018067565215974878,0.022001256363320267,0.026916458991443022,0.03304151676117653,0.04066358677008519,0.050143589113489324,0.061935311538951814,0.07660986111415105,0.09488702158038402,0.11767555305391178,0.14612508545313943,0.18169302532450854,0.2262307990473727,0.28209467101944435,0.3522869055230122,0.44063209196409725,0.5519882057134632,0.6924753753057304,0.8696600419576221,1.0925166007932336,1.3707068124905584,1.7120680266312536,2.1158553684252785,2.5571528664599925,2.9575319114865444,3.15355697919914,2.9575319114865444,2.5571528664599925,2.115855368425278,1.7120680266312533,1.3707068124905584,1.0925166007932336,0.869660041957622,0.6924753753057304,0.5519882057134632,0.44063209196409725,0.3522869055230122,0.28209467101944435,0.2262307990473727,0.18169302532450854,0.14612508545313943,0.11767555305391178,0.09488702158038402,0.07660986111415105,0.061935311538951814,0.050143589113489324,0.0406635867700852,0.03304151676117653,0.026916458991443022,0.022001256363320267,0.018067565215974878,0.014934148867939477,0.012457715830523877,0.010525767615382398,0.009051046665932674,0.007967272272950729,0.007225928581813625,0.006793929447774922,0.006652034178283768
171,0.00780341423870358,0.007968535354232888,0.008471142364663422,0.009333302159629613,0.010592929398209237,0.012305551173842636,0.01454690073832137,0.01741647158722308,0.021042212811124856,0.025586606170003183,0.03125443804874137,0.03830266905217596,0.047052914798164355,0.05790718810892065,0.07136771963816481,0.08806187354211419,0.10877340445178743,0.1344815467392823,0.1664096447375601,0.20608512340761254,0.2554123432464481,0.3167588139613909,0.3930523845679786,0.4878803770396577,0.6055671076619541,0.7511757187410086,0.9303181502258258,1.148535874151758,1.4097934985004281,1.713280958457526,2.047367974092687,2.3799173515679373,2.6476720351121243,2.759315452522648,2.6476720351121243,2.3799173515679373,2.047367974092687,1.713280958457526,1.4097934985004281,1.148535874151758,0.9303181502258258,0.7511757187410085,0.6055671076619542,0.4878803770396577,0.3930523845679786,0.31675881396139083,0.2554123432464482,0.20608512340761254,0.1664096447375601,0.1344815467392823,0.10877340445178742,0.08806187354211419,0.0713677196381648,0.05790718810892065,0.047052914798164355,0.03830266905217596,0.03125443804874136,0.025586606170003183,0.021042212811124852,0.01741647158722308,0.014546900738321369,0.012305551173842636,0.010592929398209237,0.009333302159629613,0.008471142364663422,0.007968535354232887,0.007803414238703579
172,0.00909691082540391,0.009287437279160959,0.009867225219800085,0.010861268022765908,0.012312463884725908,0.014283540354264594,0.016859872843875457,0.020153327934433782,0.02430730928037583,0.02950323829611571,0.03596876518384444,0.04398807953871298,0.05391477414694819,0.0661878091567237,0.08135122113756409,0.10007830969759378,0.12320108610165705,0.15174573002535205,0.18697456962257442,0.23043448441446024,0.2840102752558469,0.34997880262703435,0.4310543960078363,0.5304061232155164,0.6516094760496948,0.7984633166123439,0.9745499291268893,1.1823351633790458,1.4215046336096449,1.6861730463366906,1.9608013631267727,2.215644768041457,2.4052338839550607,2.4779228842692214,2.40523388395506,2.215644768041457,1.9608013631267727,1.6861730463366906,1.4215046336096449,1.1823351633790458,0.9745499291268892,0.798463316612344,0.6516094760496948,0.5304061232155164,0.43105439600783624,0.34997880262703435,0.2840102752558469,0.2304344844144602,0.18697456962257442,0.15174573002535208,0.12320108610165705,0.10007830969759378,0.08135122113756409,0.0661878091567237,0.053914774146948195,0.04398807953871298,0.03596876518384444,0.029503238296115706,0.02430730928037583,0.020153327934433782,0.01685987284387546,0.014283540354264594,0.012312463884725908,0.010861268022765908,0.009867225219800085,0.009287437279160957,0.009096910825403908
173,0.010539496706087188,0.010757513776436392,0.011420754297588175,0.01255718045692555,0.014214726718329091,0.016463354792600998,0.019398050020354652,0.023142883013397328,0.02785630179141794,0.033737864846111236,0.041036674272618236,0.05006181873507765,0.06119518466200511,0.07490703270533881,0.09177475009723061,0.11250515096345644,0.13796055820430855,0.16918857983327953,0.2074548492072517,0.2542767959629172,0.3114543607042564,0.3810898254325217,0.46558260557131925,0.5675744628550732,0.6898042078316464,0.8348066572208072,1.0043584500270806,1.1985407450888967,1.414283286152189,1.6433474039661151,1.870043772703839,2.0697755313519117,2.210801593109038,2.262522379116747,2.210801593109038,2.0697755313519113,1.870043772703839,1.6433474039661151,1.414283286152189,1.1985407450888965,1.0043584500270806,0.8348066572208072,0.6898042078316464,0.5675744628550731,0.4655826055713192,0.3810898254325216,0.3114543607042564,0.2542767959629172,0.2074548492072517,0.16918857983327953,0.13796055820430855,0.11250515096345644,0.09177475009723061,0.07490703270533881,0.06119518466200511,0.05006181873507765,0.041036674272618236,0.033737864846111236,0.02785630179141794,0.02314288301339733,0.019398050020354652,0.016463354792600998,0.014214726718329091,0.01255718045692555,0.011420754297588175,0.01075751377643639,0.010539496706087186
174,0.012136883184423033,0.0123843316181578,0.013136842097510294,0.014425324389726282,0.016302690896925116,0.01884600479808315,0.022159596160682395,0.026379256327395552,0.03167765390048598,0.03827114821543474,0.04642820597347989,0.05647964918872099,0.06883096977587441,0.08397692424371908,0.10251854822356399,0.1251825675980795,0.15284287061782836,0.1865431479865829,0.22751885599037938,0.27721508258691735,0.33729435864889756,0.4096244776448557,0.49623035006613914,0.5991851708920912,0.7204043979430979,0.8612922091242591,1.0221787023694358,1.2014893391491928,1.394632687667012,1.5927260462960733,1.781563013143038,1.941682897991629,2.050838635258462,2.0898804867652125,2.0508386352584616,1.941682897991629,1.781563013143038,1.5927260462960733,1.3946326876670119,1.2014893391491925,1.0221787023694355,0.8612922091242591,0.7204043979430979,0.5991851708920911,0.4962303500661391,0.4096244776448557,0.33729435864889756,0.2772150825869173,0.22751885599037938,0.1865431479865829,0.15284287061782836,0.1251825675980795,0.10251854822356399,0.08397692424371908,0.06883096977587441,0.05647964918872099,0.04642820597347989,0.03827114821543474,0.03167765390048598,0.026379256327395552,0.022159596160682395,0.01884600479808315,0.016302690896925116,0.014425324389726282,0.013136842097510294,0.012384331618157798,0.012136883184423033
175,0.01389335122701773,0.014171979339011312,0.015018978180572464,0.01646811757653388,0.018577114881505596,0.021429832840723397,0.025139448866967094,0.029852686384499935,0.03575522128250497,0.043078393936720624,0.0521073654327594,0.0631908485106907,0.07675250802326414,0.09330404452892668,0.11345982041549403,0.13795261858023997,0.1676496760844964,0.2035674167275934,0.2468821849771532,0.29893257845715254,0.3612064571061594,0.4353021185647145,0.5228482749862983,0.6253614251138777,0.7440128120417338,0.8792728733965112,1.0304046031336662,1.1947995076734255,1.367208586894472,1.5390375503418992,1.698059145222595,1.829097989496255,1.9162840195160018,1.9469926946718448,1.9162840195160016,1.8290979894962547,1.698059145222595,1.5390375503418992,1.367208586894472,1.1947995076734255,1.030404603133666,0.8792728733965111,0.7440128120417336,0.6253614251138777,0.5228482749862983,0.4353021185647145,0.3612064571061594,0.29893257845715254,0.24688218497715317,0.2035674167275934,0.1676496760844964,0.13795261858023997,0.11345982041549404,0.09330404452892668,0.07675250802326414,0.0631908485106907,0.0521073654327594,0.043078393936720624,0.03575522128250497,0.029852686384499935,0.025139448866967094,0.021429832840723397,0.018577114881505596,0.01646811757653388,0.015018978180572464,0.014171979339011312,0.013893351227017727
176,0.01581161878840135,0.016122939023578427,0.01706891532967613,0.018686024096067125,0.021036501785032132,0.02421054499315474,0.02832946133857895,0.033549837030665476,0.040068797216338686,0.04813043609726715,0.05803347953360302,0.07014020447253447,0.08488656365031107,0.10279333076623373,0.12447786184381109,0.1506657216151388,0.18220089230839542,0.22005248959877485,0.2653147597329026,0.31919551163559157,0.3829859448125281,0.45800202876488766,0.5454843169708828,0.6464398962564961,0.7614084483986046,0.8901369106664728,1.031158857592882,1.1813028534604264,1.3352072085627482,1.4850010350760823,1.6204095708728492,1.7296010383141474,1.8009985247424893,1.8258916134162007,1.8009985247424891,1.7296010383141474,1.6204095708728492,1.4850010350760823,1.3352072085627482,1.1813028534604262,1.031158857592882,0.8901369106664727,0.7614084483986044,0.646439896256496,0.5454843169708828,0.4580020287648876,0.3829859448125281,0.3191955116355915,0.2653147597329026,0.22005248959877483,0.18220089230839542,0.1506657216151388,0.12447786184381109,0.10279333076623373,0.08488656365031107,0.07014020447253447,0.05803347953360302,0.04813043609726715,0.040068797216338686,0.033549837030665476,0.02832946133857895,0.02421054499315474,0.021036501785032132,0.018686024096067125,0.01706891532967613,0.016122939023578427,0.01581161878840135
177,0.01789274874939602,0.0182380004692781,0.01928660336476106,0.021077524241761954,0.023677126953648098,0.027181325461457663,0.03171864350864334,0.037454218205327384,0.04459478221050839,0.05339464345992804,0.06416264560662005,0.07727002658158233,0.09315898282831536,0.11235157312427373,0.13545833162551152,0.1631855693741719,0.19633978216539502,0.23582679769037224,0.28264223211411765,0.3378484464379975,0.4025315063642343,0.477729781572691,0.5643241271278122,0.6628788380468646,0.7734241845362548,0.8951776680355402,1.026215537846386,1.1631323673550178,1.3007667782756829,1.4321215584119005,1.5486481252161453,1.6410581813944647,1.7007106687421358,1.7213601067273498,1.7007106687421358,1.6410581813944645,1.5486481252161453,1.4321215584119005,1.3007667782756829,1.1631323673550178,1.0262155378463858,0.8951776680355402,0.7734241845362547,0.6628788380468645,0.5643241271278121,0.477729781572691,0.4025315063642343,0.3378484464379975,0.28264223211411765,0.23582679769037224,0.19633978216539502,0.1631855693741719,0.13545833162551152,0.11235157312427373,0.09315898282831536,0.07727002658158233,0.06416264560662005,0.05339464345992804,0.04459478221050839,0.037454218205327384,0.03171864350864334,0.027181325461457663,0.023677126953648098,0.021077524241761954,0.01928660336476106,0.0182380004692781,0.01789274874939602
178,0.020136099729483912,0.020516219596781265,0.021670171245398846,0.02363913912886223,0.02649312848789791,0.030333022956586447,0.035293482611609674,0.0415466890501326,0.04930692878936753,0.05883597493780291,0.07044917230909302,0.08452204287533883,0.10149709320080982,0.12189030561860231,0.14629650814476258,0.17539241784337475,0.20993560948910187,0.25075694953674976,0.2987431419158949,0.35480497900519475,0.4198257716138486,0.49458346966122624,0.5796396213511745,0.6751893210279502,0.7808698639475892,0.8955336047682855,1.0170043397514812,1.1418575864815694,1.2652921445825798,1.381186575953193,1.48244426678168,1.5616997676128241,1.6123619876616446,1.6298064881277698,1.6123619876616446,1.5616997676128241,1.48244426678168,1.381186575953193,1.2652921445825798,1.1418575864815692,1.0170043397514812,0.8955336047682853,0.7808698639475892,0.67518932102795,0.5796396213511745,0.4945834696612262,0.4198257716138486,0.35480497900519475,0.2987431419158949,0.25075694953674976,0.20993560948910187,0.17539241784337475,0.14629650814476258,0.12189030561860231,0.10149709320080982,0.08452204287533882,0.07044917230909302,0.058835974937802904,0.04930692878936753,0.0415466890501326,0.035293482611609674,0.030333022956586443,0.02649312848789791,0.02363913912886223,0.021670171245398846,0.020516219596781265,0.020136099729483912
179,0.022539319892361957,0.022954920772524687,0.024215955701512328,0.026365505683965732,0.029476652348386066,0.03365439467664081,0.039038320754221444,0.04580600996853729,0.05417711403208389,0.06441802026389729,0.07684693044159294,0.09183908387341762,0.10983170237586809,0.13132802337412708,0.1568994992606589,0.18718486012023236,0.22288425014435312,0.2647460534290551,0.3135433437160501,0.370036190532096,0.434915472332512,0.5087236460247649,0.5917485328105363,0.6838882491376757,0.784489799646826,0.8921715100225276,1.0046510932416197,1.1186163643961573,1.2296918359723477,1.3325652885796249,1.4213330859030098,1.4900882369040915,1.5337030339747735,1.5486598611541595,1.5337030339747735,1.4900882369040915,1.4213330859030098,1.3325652885796249,1.2296918359723477,1.1186163643961573,1.0046510932416197,0.8921715100225276,0.784489799646826,0.6838882491376757,0.5917485328105363,0.5087236460247649,0.434915472332512,0.370036190532096,0.3135433437160501,0.2647460534290551,0.22288425014435315,0.18718486012023236,0.1568994992606589,0.13132802337412708,0.10983170237586809,0.09183908387341762,0.07684693044159292,0.06441802026389729,0.05417711403208389,0.04580600996853729,0.03903832075422144,0.03365439467664081,0.029476652348386066,0.026365505683965732,0.024215955701512328,0.022954920772524687,0.022539319892361957
180,0.025098381891410275,0.02554974071204873,0.026918572584328667,0.02924949561035505,0.032618041729436026,0.0371323921433049,0.042935766581133024,0.050209411846818534,0.059176097833675265,0.07010397333870176,0.08331055288314075,0.09916649132310439,0.11809864604139421,0.14059171696622405,0.16718748318361784,0.19848031533376934,0.23510723703850767,0.2777303536830505,0.3270090080457712,0.3835586496496732,0.44789327620319813,0.5203486724155557,0.6009848989050542,0.6894690477167299,0.7849437077607196,0.8858932819444018,0.9900292188734926,1.0942253105277557,1.1945427149836334,1.2863863449780855,1.3648229803842924,1.4250607756178792,1.4630393603603824,1.476021563377832,1.4630393603603824,1.4250607756178792,1.3648229803842924,1.2863863449780855,1.1945427149836334,1.0942253105277557,0.9900292188734926,0.8858932819444016,0.7849437077607196,0.6894690477167299,0.6009848989050542,0.5203486724155557,0.44789327620319813,0.3835586496496732,0.3270090080457712,0.2777303536830505,0.23510723703850767,0.19848031533376934,0.16718748318361784,0.14059171696622405,0.11809864604139421,0.09916649132310439,0.08331055288314075,0.07010397333870176,0.059176097833675265,0.050209411846818534,0.042935766581133024,0.037132392143304896,0.032618041729436026,0.02924949561035505,0.026918572584328667,0.02554974071204873,0.025098381891410275
181,0.027807655419791452,0.028294709966789837,0.02977102553111649,0.03228237050564601,0.03590605937773467,0.0407524729480229,0.04696711942874987,0.054733154469933855,0.06427423268568982,0.07585749956777865,0.08979644509822045,0.10645322264745503,0.1262398824753257,0.14961777277887425,0.17709411982026377,0.2092145149521346,0.24654972354106977,0.2896749196881902,0.33913919955552435,0.39542313321706585,0.4588823317088196,0.5296757470259303,0.607678963699246,0.6923853870467711,0.7828022391704189,0.8773536799493313,0.9738097448652838,1.0692658946957292,1.16020145888951,1.2426426830963007,1.3124436689809371,1.3656739901212904,1.399067531712793,1.4104528436151658,1.399067531712793,1.3656739901212904,1.3124436689809371,1.2426426830963009,1.16020145888951,1.0692658946957292,0.9738097448652838,0.8773536799493313,0.7828022391704189,0.6923853870467711,0.607678963699246,0.5296757470259303,0.4588823317088196,0.39542313321706585,0.33913919955552435,0.28967491968819026,0.24654972354106977,0.2092145149521346,0.17709411982026377,0.14961777277887425,0.12623988247532567,0.10645322264745503,0.08979644509822043,0.07585749956777864,0.06427423268568982,0.054733154469933855,0.046967119428749864,0.04075247294802291,0.03590605937773467,0.03228237050564601,0.02977102553111649,0.028294709966789837,0.027807655419791452
182,0.030660012518670284,0.031182366734125104,0.032764845439029314,0.03545396455058398,0.03932813139631092,0.044498923383123876,0.051112786979274426,0.059353051376741496,0.06944209973543652,0.08164347256804504,0.09626358816935374,0.11365264973204048,0.13420416445970548,0.15835232517685938,0.18656630226986892,0.21934027295674763,0.25717779695345216,0.3005689708368105,0.34995872027225494,0.4057047137762635,0.46802383455240876,0.5369270941278228,0.6121444981870034,0.6930438438168254,0.7785507979398356,0.8670817065599236,0.9565048379477108,1.0441490210495676,1.1268791164245129,1.201253246450648,1.2637653086406484,1.3111577014720648,1.3407663107569618,1.3508396437244965,1.3407663107569618,1.3111577014720648,1.2637653086406484,1.201253246450648,1.1268791164245129,1.0441490210495676,0.9565048379477108,0.8670817065599236,0.7785507979398356,0.6930438438168254,0.6121444981870034,0.5369270941278228,0.46802383455240876,0.40570471377626344,0.34995872027225494,0.3005689708368105,0.2571777969534522,0.21934027295674766,0.18656630226986892,0.15835232517685935,0.13420416445970548,0.11365264973204046,0.09626358816935374,0.08164347256804502,0.06944209973543652,0.059353051376741475,0.051112786979274426,0.04449892338312387,0.03932813139631092,0.03545396455058398,0.032764845439029314,0.031182366734125104,0.030660012518670284
183,0.03364695989468832,0.034203896899919844,0.03589025364499109,0.03875288603264614,0.04287060165781384,0.048355178667288314,0.05535268086182014,0.06404494422183364,0.07465105486592052,0.08742856847902165,0.1026741333937365,0.12072307144462145,0.1419473416923751,0.16675116426753842,0.19556342186141676,0.2288257992481157,0.2669754921040925,0.31042125587476554,0.3595116333991202,0.41449447852044186,0.47546748541008843,0.5423204559917667,0.6146715976344065,0.6918022959729041,0.7725974908734913,0.8555017257954475,0.9385035642479341,1.019162426214224,1.0946907315807606,1.1620992382786914,1.21840383548831,1.2608783282974712,1.2873225497894003,1.29630326851179,1.2873225497894003,1.2608783282974714,1.21840383548831,1.1620992382786917,1.0946907315807608,1.019162426214224,0.9385035642479342,0.8555017257954475,0.7725974908734913,0.6918022959729041,0.6146715976344065,0.5423204559917667,0.4754674854100884,0.41449447852044186,0.3595116333991201,0.3104212558747656,0.2669754921040925,0.2288257992481157,0.19556342186141676,0.16675116426753842,0.1419473416923751,0.12072307144462147,0.10267413339373649,0.08742856847902165,0.07465105486592051,0.06404494422183364,0.05535268086182013,0.048355178667288314,0.04287060165781383,0.03875288603264614,0.03589025364499109,0.034203896899919844,0.03364695989468832
184,0.03675879200419176,0.0373492938144972,0.03913634156905933,0.042166729318564834,0.046518987071789995,0.05230412971852672,0.05966657843616271,0.06878511550045781,0.07987367672724273,0.09318171686603374,0.10899380041178046,0.12762797297579873,0.14943235812202157,0.17477930632343708,0.20405630635477126,0.2376527721377338,0.2759417666229147,0.3192557577425652,0.3678556727079264,0.4218928923203847,0.48136448163854995,0.5460629592247245,0.6155233103860202,0.6889717343874511,0.7652826537925193,0.8429525097352843,0.9201003106730872,0.9945050728538987,1.0636883521852336,1.125045308763932,1.1760199773922284,1.2143104390945407,1.2380795018063848,1.2461395222477765,1.2380795018063848,1.2143104390945407,1.1760199773922284,1.125045308763932,1.0636883521852336,0.9945050728538988,0.9201003106730872,0.8429525097352843,0.7652826537925193,0.6889717343874511,0.6155233103860202,0.5460629592247245,0.48136448163854995,0.4218928923203846,0.3678556727079264,0.3192557577425652,0.2759417666229147,0.2376527721377338,0.20405630635477126,0.17477930632343708,0.14943235812202157,0.12762797297579873,0.10899380041178047,0.09318171686603374,0.07987367672724273,0.06878511550045781,0.0596665784361627,0.052304129718526715,0.046518987071789995,0.042166729318564834,0.03913634156905933,0.0373492938144972,0.03675879200419176
